latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.6,6,100.0,1.0,0.9999999999999993,0.0,741.9,648.4,950.6,943.6,1586.0,4.0,14.784,951.0,0.471,16.0,100.0,100.0,0.187617260787992,123.0,6.0
0.6,7,100.0,1.0,0.9999999999999993,0.0,748.0,654.8,950.6,944.6,1586.0,4.0,15.735999999999999,951.0,0.507,16.0,100.0,100.0,0.09017132551848502,123.0,7.0
0.6,8,100.0,1.0,0.9999999999999993,0.0,751.4,661.8,950.5,943.5,1586.0,4.0,14.651,951.0,0.5790000000000001,16.0,100.0,100.0,0.04504504504504501,123.0,8.0
0.6,9,100.0,1.0,0.9999999999999993,0.0,744.0,650.6,950.7,937.5,1586.0,4.0,12.198,951.0,0.6500000000000001,16.0,100.0,100.0,0.023860653781913,123.0,9.0
0.6,10,100.0,1.0,0.9999999999999993,0.0,741.2,643.1,950.2,936.2,1586.0,4.0,10.364,951.0,0.729,16.0,100.0,100.0,0.013351134846461003,123.0,10.0
0.6,11,100.0,1.0,0.9999999999999993,0.0,749.4,650.2,949.9,937.2,1586.0,4.0,13.451999999999998,951.0,0.7879999999999999,16.0,100.0,100.0,0.007882084023015002,123.0,11.0
0.6,12,100.0,1.0,0.9999999999999993,0.0,746.1,639.9,950.5,936.4,1586.0,4.0,10.053,951.0,0.9099999999999999,16.0,100.0,100.0,0.0049446202531640004,123.0,12.0
0.6,13,100.0,1.0,0.9999999999999993,0.0,756.2,655.9,949.8,935.6,1586.0,4.0,6.529999999999999,951.0,0.9270000000000002,16.0,100.0,100.0,0.0033337778370440005,123.0,13.0
0.7,2,34.0,1.0,1.0,0.0,956.3,808.8,1109.3,1095.8,1586.0,4.0,4.458,1110.0,0.10200000000000001,16.0,34.0,34.0,1.0,123.0,2.0
0.7,3,62.0,1.0,1.0,0.0,951.9,808.4,1109.4,1101.6,1586.0,4.0,15.323000000000002,1110.0,0.263,16.0,62.0,62.0,1.0,123.0,3.0
0.7,4,100.0,1.0,0.9999999999999993,0.0,921.1,793.6,1109.3,1094.7,1586.0,4.0,27.2,1110.0,0.545,16.0,100.0,100.0,0.8264462809917352,123.0,4.0
0.7,5,100.0,1.0,0.9999999999999993,0.0,921.7,798.1,1109.1,1100.3,1586.0,4.0,25.070999999999998,1110.0,0.627,16.0,100.0,100.0,0.39682539682539597,123.0,5.0
0.7,6,100.0,1.0,0.9999999999999993,0.0,912.2,790.2,1109.4,1102.4,1586.0,4.0,21.151000000000003,1110.0,0.6260000000000001,16.0,100.0,100.0,0.187617260787992,123.0,6.0
0.7,7,100.0,1.0,0.9999999999999993,0.0,915.6,792.9,1109.2,1105.0,1586.0,4.0,27.817,1110.0,0.7969999999999999,16.0,100.0,100.0,0.09017132551848502,123.0,7.0
0.7,8,100.0,1.0,0.9999999999999993,0.0,913.1,786.8,1108.9,1105.0,1586.0,4.0,30.225,1110.0,0.8940000000000001,16.0,100.0,100.0,0.04504504504504501,123.0,8.0
0.7,9,100.0,1.0,0.9999999999999993,0.0,906.6,783.0,1109.1,1102.2,1586.0,4.0,29.683999999999997,1110.0,0.9969999999999999,16.0,100.0,100.0,0.023860653781913,123.0,9.0
0.7,10,100.0,1.0,0.9999999999999993,0.0,900.5,784.9,1109.1,1102.0,1586.0,4.0,25.657999999999998,1110.0,1.114,16.0,100.0,100.0,0.013351134846461003,123.0,10.0
0.7,11,100.0,1.0,0.9999999999999993,0.0,920.4,794.7,1109.7,1101.6,1586.0,4.0,25.730999999999995,1110.0,1.261,16.0,100.0,100.0,0.007882084023015002,123.0,11.0
0.7,12,100.0,1.0,0.9999999999999993,0.0,918.2,787.9,1109.5,1101.9,1586.0,4.0,20.187,1110.0,1.337,16.0,100.0,100.0,0.0049446202531640004,123.0,12.0
0.7,13,100.0,1.0,0.9999999999999993,0.0,928.7,792.4,1109.0,1102.8,1586.0,4.0,18.059,1110.0,1.4400000000000002,16.0,100.0,100.0,0.0033337778370440005,123.0,13.0
0.8,2,34.0,1.0,1.0,0.0,1167.5,1064.5,1267.1,1258.5,1586.0,2.0,1.816,1268.0,0.12200000000000003,16.0,34.0,34.0,1.0,123.0,2.0
0.8,3,62.0,1.0,1.0,0.0,1138.2,1024.3,1267.9,1260.1,1586.0,2.0,2.0460000000000003,1268.0,0.293,16.0,62.0,62.0,1.0,123.0,3.0
0.8,4,100.0,1.0,0.9999999999999993,0.0,1132.4,1023.4,1267.8,1260.3,1586.0,2.0,2.354,1268.0,0.617,16.0,100.0,100.0,0.8264462809917352,123.0,4.0
0.8,5,100.0,1.0,0.9999999999999993,0.0,1125.5,1015.8,1267.9,1259.3,1586.0,2.0,2.463,1268.0,0.7370000000000001,16.0,100.0,100.0,0.39682539682539597,123.0,5.0
0.8,6,100.0,1.0,0.9999999999999993,0.0,1124.1,1019.2,1268.0,1260.3,1586.0,2.0,2.628,1268.0,0.9590000000000002,16.0,100.0,100.0,0.187617260787992,123.0,6.0
0.8,7,100.0,1.0,0.9999999999999993,0.0,1116.9,1012.3,1267.9,1260.2,1586.0,2.0,3.1000000000000005,1268.0,1.0399999999999998,16.0,100.0,100.0,0.09017132551848502,123.0,7.0
0.8,8,100.0,1.0,0.9999999999999993,0.0,1126.3,1024.5,1268.0,1260.5,1586.0,2.0,3.627,1268.0,1.291,16.0,100.0,100.0,0.04504504504504501,123.0,8.0
0.8,9,100.0,1.0,0.9999999999999993,0.0,1119.2,1016.5,1267.9,1260.0,1586.0,2.0,5.117,1268.0,1.4099999999999997,16.0,100.0,100.0,0.023860653781913,123.0,9.0
0.8,10,100.0,1.0,0.9999999999999993,0.0,1122.1,1019.4,1267.8,1260.7,1586.0,2.0,6.146,1268.0,1.6630000000000003,16.0,100.0,100.0,0.013351134846461003,123.0,10.0
0.8,11,100.0,1.0,0.9999999999999993,0.0,1124.5,1027.6,1267.8,1260.3,1586.0,2.0,4.3100000000000005,1268.0,1.966,16.0,100.0,100.0,0.007882084023015002,123.0,11.0
0.8,12,100.0,1.0,0.9999999999999993,0.0,1124.8,1019.5,1267.9,1258.7,1586.0,2.0,4.122000000000001,1268.0,1.8369999999999997,16.0,100.0,100.0,0.0049446202531640004,123.0,12.0
0.8,13,100.0,1.0,0.9999999999999993,0.0,1135.8,1033.6,1267.9,1260.1,1586.0,2.0,3.7359999999999998,1268.0,2.187,16.0,100.0,100.0,0.0033337778370440005,123.0,13.0
0.9,2,34.0,1.0,1.0,0.0,1322.4,1214.6,1426.8,1418.2,1586.0,2.0,3.015,1427.0,0.19199999999999998,16.0,34.0,34.0,1.0,123.0,2.0
0.9,3,62.0,1.0,1.0,0.0,1303.1,1201.1,1426.9,1424.3,1586.0,2.0,3.2580000000000005,1427.0,0.45400000000000007,16.0,62.0,62.0,1.0,123.0,3.0
0.9,4,100.0,1.0,0.9999999999999993,0.0,1285.9,1172.6,1427.0,1424.9,1586.0,2.0,3.3770000000000002,1427.0,0.8889999999999999,16.0,100.0,100.0,0.8264462809917352,123.0,4.0
0.9,5,100.0,1.0,0.9999999999999993,0.0,1290.8,1189.9,1426.9,1423.6,1586.0,2.0,3.521000000000001,1427.0,1.141,16.0,100.0,100.0,0.39682539682539597,123.0,5.0
0.9,6,100.0,1.0,0.9999999999999993,0.0,1288.9,1188.8,1427.0,1424.4,1586.0,2.0,3.6109999999999998,1427.0,1.3379999999999999,16.0,100.0,100.0,0.187617260787992,123.0,6.0
0.9,7,100.0,1.0,0.9999999999999993,0.0,1275.2,1174.8,1427.0,1426.4,1586.0,2.0,3.7610000000000006,1427.0,1.675,16.0,100.0,100.0,0.09017132551848502,123.0,7.0
0.9,8,100.0,1.0,0.9999999999999993,0.0,1282.0,1183.9,1427.0,1425.3,1586.0,2.0,3.942,1427.0,1.95,16.0,100.0,100.0,0.04504504504504501,123.0,8.0
0.9,9,100.0,1.0,0.9999999999999993,0.0,1275.9,1171.1,1427.0,1425.8,1586.0,2.0,4.257000000000001,1427.0,2.3110000000000004,16.0,100.0,100.0,0.023860653781913,123.0,9.0
0.9,10,100.0,1.0,0.9999999999999993,0.0,1278.5,1179.6,1427.0,1425.4,1586.0,2.0,4.470000000000001,1427.0,2.443,16.0,100.0,100.0,0.013351134846461003,123.0,10.0
0.9,11,100.0,1.0,0.9999999999999993,0.0,1281.1,1175.6,1427.0,1425.5,1586.0,2.0,4.605,1427.0,2.916,16.0,100.0,100.0,0.007882084023015002,123.0,11.0
0.9,12,100.0,1.0,0.9999999999999993,0.0,1285.3,1187.2,1427.0,1425.5,1586.0,2.0,4.588000000000001,1427.0,3.105,16.0,100.0,100.0,0.0049446202531640004,123.0,12.0
0.9,13,100.0,1.0,0.9999999999999993,0.0,1283.9,1177.0,1427.0,1421.3,1586.0,2.0,4.6899999999999995,1427.0,3.6870000000000003,16.0,100.0,100.0,0.0033337778370440005,123.0,13.0
1.0,2,34.0,1.0,1.0,0.0,1470.4,1351.0,1585.0,1580.2,1586.0,2.0,4.561999999999999,1586.0,0.269,16.0,34.0,34.0,1.0,123.0,2.0
