latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.6,12,100.0,1.0,1.0,0.0,741.9,641.1,950.0,933.1,1586.0,4.0,3.6439999999999997,951.0,0.9959999999999999,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
0.6,13,100.0,1.0,1.0,0.0,748.9,649.2,950.0,933.1,1586.0,4.0,3.6439999999999997,951.0,1.101,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
0.7,2,34.0,1.0,1.0,0.0,971.9,833.5,1108.9,1104.6,1586.0,4.0,8.017,1110.0,0.09999999999999999,16.0,34.0,200.0,1.0,123.0,7.0
0.7,3,62.0,1.0,1.0,0.0,950.7,799.4,1109.2,1104.2,1586.0,4.0,8.017,1110.0,0.22399999999999998,16.0,62.0,200.0,1.0,123.0,7.0
0.7,4,100.0,1.0,1.0,0.0,934.8,800.8,1109.8,1106.0,1586.0,4.0,8.017,1110.0,0.501,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
0.7,5,100.0,1.0,1.0,0.0,922.5,792.0,1109.7,1105.7,1586.0,4.0,8.017,1110.0,0.5770000000000001,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
0.7,6,100.0,1.0,1.0,0.0,917.8,789.4,1109.7,1104.6,1586.0,4.0,8.017,1110.0,0.695,16.0,100.0,200.0,0.187617260787992,123.0,7.0
0.7,7,100.0,1.0,1.0,0.0,916.2,793.0,1110.0,1105.7,1586.0,4.0,8.017,1110.0,0.776,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
0.7,8,100.0,1.0,1.0,0.0,920.3,799.1,1110.0,1105.9,1586.0,4.0,8.017,1110.0,0.906,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
0.7,9,100.0,1.0,1.0,0.0,916.9,793.7,1110.0,1105.6,1586.0,4.0,8.017,1110.0,1.06,16.0,100.0,200.0,0.023860653781913,123.0,7.0
0.7,10,100.0,1.0,1.0,0.0,912.0,790.5,1110.0,1105.7,1586.0,4.0,8.017,1110.0,1.1889999999999998,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
0.7,11,100.0,1.0,1.0,0.0,922.0,800.5,1110.0,1105.6,1586.0,4.0,8.017,1110.0,1.323,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
0.7,12,100.0,1.0,1.0,0.0,917.9,793.3,1110.0,1105.6,1586.0,4.0,8.017,1110.0,1.441,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
0.7,13,100.0,1.0,1.0,0.0,923.1,800.1,1110.0,1105.6,1586.0,4.0,8.017,1110.0,1.5479999999999998,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
0.8,2,34.0,1.0,1.0,0.0,1173.0,1060.2,1267.1,1258.5,1586.0,2.0,2.362,1268.0,0.182,16.0,34.0,200.0,1.0,123.0,7.0
0.8,3,62.0,1.0,1.0,0.0,1161.7,1053.6,1267.7,1261.0,1586.0,2.0,2.362,1268.0,0.4740000000000001,16.0,62.0,200.0,1.0,123.0,7.0
0.8,4,100.0,1.0,1.0,0.0,1139.2,1023.6,1267.9,1261.5,1586.0,2.0,2.362,1268.0,1.074,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
0.8,5,100.0,1.0,1.0,0.0,1145.7,1043.7,1267.7,1262.0,1586.0,2.0,2.362,1268.0,1.383,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
0.8,6,100.0,1.0,1.0,0.0,1132.4,1029.9,1267.7,1262.0,1586.0,2.0,2.362,1268.0,1.36,16.0,100.0,200.0,0.187617260787992,123.0,7.0
